pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by
SL,79.8,3.38,55.1,5.46,12.0,1,0,1.0,0,1,-1.36,-0.1,1.09,2.43,0,0,0,1,1,0.0,0.0,0.0,78.2,2337.0,5.4,281.0,0
CH,86.7,3.4,54.2,5.07,7.0,1,0,1.0,0,0,1.54,0.38,-0.57,1.95,0,0,0,1,1,0.0,0.0,0.0,86.2,2082.0,6.3,99.0,0
SL,83.0,3.22,55.07,5.64,5.0,1,0,1.0,2,2,-1.22,-0.11,0.06,2.61,0,0,0,0,1,0.0,0.0,0.0,81.3,2445.0,5.4,282.0,0
FF,97.2,3.4,54.38,5.41,12.0,1,0,0.0,1,2,1.27,0.95,1.18,4.2,0,0,0,0,1,0.0,0.0,0.0,96.3,2458.0,6.1,123.0,0
FF,97.5,3.32,54.48,5.63,3.0,1,0,1.0,1,2,1.28,1.03,0.67,2.98,0,0,0,0,1,17.0,39.0,-6.0,96.0,2401.0,6.0,125.0,0
FF,96.2,3.57,54.46,5.52,2.0,1,0,1.0,1,1,1.41,1.19,0.12,3.49,0,0,0,0,1,192.0,74.1,32.0,95.0,2439.0,6.0,127.0,0
FF,95.6,3.43,54.41,5.33,1.0,1,0,1.0,1,0,1.25,0.72,-0.33,3.46,0,0,0,0,1,150.0,72.5,72.0,95.0,2402.0,6.1,116.0,0
SI,96.6,3.3,54.46,5.42,12.0,1,0,0.0,0,0,1.48,0.09,1.49,2.88,0,0,0,0,1,0.0,0.0,0.0,95.9,2305.0,6.0,89.0,0
FF,97.0,3.0,54.37,5.42,6.0,1,0,0.0,0,0,1.21,0.89,0.34,1.94,0,0,0,2,5,7.0,107.3,-16.0,96.3,2490.0,6.1,123.0,-2
SL,83.3,3.02,55.18,5.53,5.0,1,0,0.0,3,2,-1.06,-0.08,-0.26,2.08,0,1,0,2,5,351.0,99.1,43.0,81.8,2467.0,5.3,282.0,0
CH,85.8,3.21,54.49,5.22,6.0,1,0,1.0,3,2,1.46,0.67,0.49,2.23,0,1,0,2,5,7.0,56.4,-19.0,85.2,1963.0,6.0,110.0,0
FF,94.7,3.02,54.49,5.62,11.0,1,0,0.0,2,2,1.1,1.19,-0.38,3.6,0,1,0,2,5,0.0,0.0,0.0,93.9,2355.0,6.0,134.0,0
FF,96.4,2.97,54.63,5.78,2.0,1,0,1.0,2,2,1.12,0.95,0.2,3.18,0,1,0,2,5,0.0,0.0,0.0,95.4,2462.0,5.9,127.0,0
CH,85.1,3.17,54.58,5.13,7.0,1,0,1.0,2,1,1.37,0.03,-0.32,2.01,0,1,0,2,5,0.0,0.0,0.0,84.4,1642.0,5.9,86.0,0
SL,80.7,2.96,55.31,5.33,13.0,1,0,0.0,1,1,-1.32,-0.12,-0.99,1.77,0,1,0,2,5,0.0,0.0,0.0,78.8,2423.0,5.2,282.0,0
FF,93.3,3.14,54.6,5.37,12.0,1,0,0.0,0,1,1.3,0.91,0.83,3.75,0,1,0,2,5,0.0,0.0,0.0,92.4,2331.0,5.9,121.0,0
SL,79.8,3.13,55.16,5.48,9.0,1,0,1.0,0,0,-0.99,-0.52,0.31,1.67,0,1,0,2,5,0.0,0.0,0.0,78.2,2380.0,5.3,305.0,0
SI,90.9,3.29,54.86,5.32,9.0,1,0,0.0,1,0,1.64,0.72,0.31,1.69,0,0,0,2,5,352.0,97.7,23.0,89.5,2265.0,5.6,110.0,0
CH,84.4,3.22,54.83,5.22,8.0,1,0,0.0,0,0,1.42,0.3,0.25,1.6,0,0,0,2,5,0.0,0.0,0.0,83.2,1799.0,5.7,96.0,0
FF,90.7,3.23,54.61,5.27,6.0,0,0,0.0,2,2,1.38,0.97,0.78,2.35,0,0,0,1,5,45.0,94.8,0.0,90.0,2267.0,5.9,121.0,0
FF,94.7,3.01,54.71,5.54,1.0,0,0,1.0,2,2,1.17,1.24,-0.31,3.16,0,0,0,1,5,274.0,83.6,44.0,93.5,2416.0,5.8,134.0,0
SL,79.5,2.92,55.01,5.45,13.0,0,0,0.0,1,2,-1.11,-0.22,-1.76,0.56,0,0,0,1,5,0.0,0.0,0.0,78.0,2354.0,5.5,288.0,0
SL,80.7,3.08,55.24,5.55,5.0,0,0,1.0,1,1,-0.88,-0.23,-0.15,2.62,0,0,0,1,5,0.0,0.0,0.0,79.1,2484.0,5.3,294.0,0
SI,89.9,3.22,54.87,5.35,14.0,0,0,0.0,0,1,1.64,0.78,1.65,2.25,0,0,0,1,5,0.0,0.0,0.0,88.5,2205.0,5.6,111.0,0
SL,73.9,3.0,55.21,5.46,4.0,0,0,1.0,0,0,-1.69,-0.47,-0.41,2.5,0,0,0,1,5,0.0,0.0,0.0,72.2,2373.0,5.3,291.0,0
FF,93.2,3.07,54.55,5.38,2.0,1,0,0.0,2,2,1.57,1.0,0.19,3.04,0,0,0,0,5,257.0,84.9,48.0,92.4,2443.0,5.9,119.0,0
SL,79.6,2.92,54.95,5.53,13.0,1,0,0.0,1,2,-0.61,-0.3,-0.48,0.72,0,0,0,0,5,0.0,0.0,0.0,77.9,2368.0,5.6,308.0,0
FF,90.9,3.27,54.53,5.24,12.0,1,0,1.0,1,2,1.52,1.14,0.19,3.42,0,0,0,0,5,165.0,73.0,24.0,89.8,2363.0,6.0,123.0,0
SI,91.0,3.12,54.73,5.31,14.0,1,0,1.0,1,1,1.77,0.32,1.21,1.55,0,0,0,0,5,0.0,0.0,0.0,89.8,2232.0,5.8,96.0,0
SL,76.1,3.04,55.56,5.53,9.0,1,0,1.0,1,0,-1.04,-0.42,0.51,1.95,0,0,0,0,5,0.0,0.0,0.0,74.1,2481.0,4.9,300.0,0
SI,91.5,3.32,54.82,5.39,12.0,1,0,0.0,0,0,1.71,0.74,1.54,3.78,0,0,0,0,5,0.0,0.0,0.0,90.1,2202.0,5.7,109.0,0
CH,86.9,3.07,54.48,5.37,4.0,1,0,1.0,3,2,1.68,0.58,-0.36,2.59,0,0,0,2,4,0.0,0.0,0.0,86.2,2117.0,6.0,105.0,0
FF,91.9,3.25,54.9,5.23,11.0,1,0,0.0,2,2,1.38,0.89,-0.08,3.59,0,0,0,2,4,0.0,0.0,0.0,90.2,2410.0,5.6,119.0,0
FF,96.1,3.04,54.75,5.78,11.0,1,0,1.0,2,2,1.09,1.38,-0.06,3.59,0,0,0,2,4,158.0,72.6,71.0,94.5,2437.0,5.8,139.0,0
SL,79.0,2.99,54.98,5.51,14.0,1,0,1.0,2,1,-1.44,-0.58,0.25,1.06,0,0,0,2,4,0.0,0.0,0.0,77.6,2456.0,5.5,297.0,0
SI,92.3,3.13,54.67,5.28,6.0,1,0,1.0,2,0,1.44,0.47,0.57,1.86,0,0,0,2,4,0.0,0.0,0.0,91.4,2189.0,5.8,104.0,0
SL,78.2,3.11,55.25,5.53,12.0,1,0,0.0,1,0,-0.92,-0.01,1.98,3.2,0,0,0,2,4,0.0,0.0,0.0,76.8,2303.0,5.2,281.0,0
SL,78.4,3.19,55.13,5.47,14.0,1,0,0.0,0,0,-0.62,-0.21,1.4,1.42,0,0,0,2,4,0.0,0.0,0.0,77.1,2351.0,5.4,302.0,0
SL,80.3,2.98,55.2,5.53,13.0,1,0,1.0,1,2,-0.76,-0.57,-1.02,0.58,0,0,0,1,4,0.0,0.0,0.0,78.3,2321.0,5.3,315.0,0
SL,78.6,3.14,55.34,5.43,14.0,1,0,1.0,1,1,-1.1,-0.53,0.94,1.84,0,0,0,1,4,0.0,0.0,0.0,76.9,2245.0,5.2,302.0,0
FF,91.6,3.03,54.5,5.4,13.0,1,0,0.0,0,1,1.01,1.06,-1.7,2.19,0,0,0,1,4,0.0,0.0,0.0,90.8,2279.0,6.0,133.0,0
CH,83.8,3.16,54.74,5.32,6.0,1,0,1.0,0,0,1.12,0.37,0.37,2.06,0,0,0,1,4,0.0,0.0,0.0,83.1,1645.0,5.8,102.0,0
FF,91.2,3.13,54.57,5.53,1.0,1,0,0.0,1,1,1.34,0.99,-0.55,2.74,0,0,0,0,4,245.0,83.2,21.0,90.5,2300.0,5.9,123.0,0
SL,76.9,2.99,55.46,5.57,5.0,1,0,1.0,1,0,-1.27,-0.36,0.08,2.4,0,0,0,0,4,0.0,0.0,0.0,74.9,2303.0,5.0,293.0,0
SL,75.3,3.15,55.68,5.49,12.0,1,0,0.0,0,0,-1.14,-0.48,2.83,3.32,0,0,0,0,4,0.0,0.0,0.0,73.0,2202.0,4.8,301.0,0
FF,95.5,2.81,54.26,5.73,4.0,1,0,0.0,3,1,1.27,1.2,-0.53,2.42,1,0,0,2,3,238.0,90.2,55.0,95.1,2476.0,6.2,131.0,0
SL,83.5,2.99,55.32,5.46,14.0,1,0,0.0,2,1,-0.61,-0.37,1.61,1.07,1,0,0,2,3,0.0,0.0,0.0,81.9,2650.0,5.2,311.0,0
FF,95.5,3.14,54.66,5.44,11.0,1,0,0.0,1,1,1.35,0.95,-0.84,3.75,1,0,0,2,3,0.0,0.0,0.0,94.2,2503.0,5.8,121.0,0
FF,96.1,3.1,54.65,5.33,9.0,1,0,1.0,1,0,1.29,0.93,0.36,1.77,1,0,0,2,3,0.0,0.0,0.0,95.0,2485.0,5.8,122.0,0
CH,86.5,3.16,54.7,5.08,13.0,1,0,0.0,0,0,1.58,-0.03,-0.7,0.73,0,1,0,2,3,0.0,0.0,0.0,85.5,1792.0,5.8,84.0,0
SL,80.3,3.13,55.09,5.24,8.0,1,0,0.0,1,2,-1.19,-0.12,0.23,1.57,0,1,0,1,3,11.0,89.6,-7.0,78.9,2480.0,5.4,283.0,0
FF,94.2,3.26,54.81,5.25,12.0,1,0,0.0,0,2,1.26,0.97,1.19,3.8,0,1,0,1,3,0.0,0.0,0.0,93.2,2351.0,5.7,124.0,0
SL,80.2,3.02,55.43,5.43,9.0,1,0,1.0,0,1,-1.01,-0.24,0.54,1.72,0,1,0,1,3,0.0,0.0,0.0,78.3,2460.0,5.1,292.0,0
SL,78.9,3.05,55.4,5.38,6.0,1,0,1.0,0,0,-0.91,-0.12,0.68,2.84,0,0,1,1,3,0.0,0.0,0.0,77.1,2423.0,5.1,288.0,0
FF,94.3,3.24,54.62,5.38,12.0,1,0,1.0,1,2,1.44,1.24,1.6,3.64,0,0,1,0,3,0.0,0.0,0.0,93.3,2332.0,5.9,128.0,0
SL,80.3,2.99,55.19,5.53,12.0,1,0,1.0,1,2,-1.1,-0.12,1.12,3.31,0,0,1,0,3,129.0,65.4,21.0,78.9,2397.0,5.3,284.0,0
SI,95.1,3.17,54.37,5.31,14.0,1,0,1.0,1,2,1.51,0.47,1.01,2.29,0,0,1,0,3,192.0,73.4,35.0,94.7,2245.0,6.1,103.0,0
FF,93.8,3.18,54.36,5.32,12.0,1,0,0.0,0,2,1.0,1.42,0.6,5.36,0,0,1,0,3,0.0,0.0,0.0,93.1,2287.0,6.1,142.0,0
FF,95.1,3.09,54.59,5.45,12.0,1,0,1.0,0,1,0.94,1.48,0.26,3.57,0,0,1,0,3,0.0,0.0,0.0,93.8,2274.0,5.9,145.0,0
SL,79.1,3.07,55.23,5.42,6.0,1,0,1.0,0,0,-0.87,-0.17,0.42,2.42,0,0,1,0,3,0.0,0.0,0.0,77.5,2393.0,5.3,291.0,0
SL,80.3,3.08,55.3,5.49,2.0,1,0,0.0,2,1,-0.56,-0.04,-0.02,2.73,0,0,0,0,3,138.0,101.7,6.0,78.7,2592.0,5.2,289.0,0
SI,92.6,3.16,54.59,5.38,12.0,1,0,1.0,2,0,1.58,0.51,0.95,2.69,0,0,0,0,3,0.0,0.0,0.0,91.8,2271.0,5.9,104.0,0
SI,92.0,3.31,54.72,5.35,12.0,1,0,0.0,1,0,1.57,0.47,1.08,2.59,0,0,0,0,3,0.0,0.0,0.0,91.1,2192.0,5.8,102.0,0
SI,90.2,3.14,54.64,5.38,14.0,1,0,0.0,0,0,1.73,0.4,0.3,0.64,0,0,0,0,3,0.0,0.0,0.0,89.2,2224.0,5.9,99.0,0
FF,97.3,2.95,54.62,5.51,3.0,0,0,0.0,1,0,1.36,1.38,0.42,2.74,0,0,0,2,2,297.0,88.2,42.0,96.0,2586.0,5.9,133.0,-5
SI,96.5,3.01,54.32,5.34,14.0,0,0,0.0,0,0,1.52,0.55,1.03,1.94,0,0,0,2,2,0.0,0.0,0.0,96.0,2348.0,6.2,106.0,-5
FF,92.5,3.09,54.54,5.6,4.0,1,0,0.0,0,1,1.29,1.19,-0.5,2.31,0,0,1,2,2,415.0,103.1,32.0,91.9,2266.0,6.0,130.0,-3
SL,78.7,3.09,55.35,5.49,6.0,1,0,1.0,0,0,-0.94,-0.17,0.31,2.6,0,0,1,2,2,0.0,0.0,0.0,77.0,2434.0,5.1,290.0,-3
SI,92.1,3.13,54.68,5.34,3.0,1,0,0.0,0,1,1.56,0.66,0.42,2.82,0,0,1,1,2,113.0,84.7,70.0,91.3,2251.0,5.8,109.0,-3
SL,80.8,3.08,55.22,5.5,4.0,1,0,1.0,0,0,-0.64,-0.49,-0.55,2.13,0,0,1,1,2,0.0,0.0,0.0,79.5,2480.0,5.3,315.0,-3
FF,95.8,3.1,54.61,5.51,2.0,1,0,0.0,1,2,1.34,1.01,0.01,3.3,0,0,1,0,2,285.0,93.4,16.0,95.1,2423.0,5.9,124.0,-3
SL,82.5,3.06,54.97,5.4,13.0,1,0,1.0,1,1,-0.5,-0.05,-0.88,1.41,0,0,1,0,2,0.0,0.0,0.0,81.4,2559.0,5.5,290.0,-3
FF,92.3,3.07,54.72,5.45,12.0,1,0,0.0,0,1,1.49,1.15,0.31,4.16,0,0,1,0,2,0.0,0.0,0.0,91.2,2423.0,5.8,124.0,-3
FF,94.1,3.08,54.42,5.47,7.0,1,0,1.0,0,0,1.42,1.26,-0.34,1.59,0,0,1,0,2,0.0,0.0,0.0,93.3,2447.0,6.1,129.0,-3
FF,91.0,3.29,54.61,5.43,12.0,1,0,0.0,3,0,1.3,1.2,1.21,2.53,0,0,0,0,2,0.0,0.0,0.0,90.4,2365.0,5.9,129.0,-3
FF,91.5,3.04,54.46,5.6,11.0,1,0,0.0,2,0,1.09,1.15,-0.64,3.53,0,0,0,0,2,0.0,0.0,0.0,90.9,2349.0,6.0,133.0,-3
SL,78.4,3.09,55.24,5.51,12.0,1,0,0.0,1,0,-1.16,-0.33,1.28,2.46,0,0,0,0,2,0.0,0.0,0.0,76.9,2565.0,5.3,293.0,-3
SI,93.8,3.13,54.83,5.49,12.0,1,0,0.0,0,0,1.41,0.66,1.24,3.06,0,0,0,0,2,0.0,0.0,0.0,92.8,2279.0,5.7,111.0,-3
FF,95.3,3.1,54.7,5.39,3.0,1,0,1.0,0,2,1.3,0.94,0.5,3.36,0,1,0,2,1,0.0,0.0,0.0,94.1,2381.0,5.8,122.0,-3
SL,82.0,3.18,55.13,5.45,4.0,1,0,1.0,0,2,-0.82,-0.17,-0.8,1.99,0,1,0,2,1,64.0,80.3,3.0,80.3,2467.0,5.4,292.0,-3
FF,95.6,3.06,54.09,5.32,2.0,1,0,1.0,0,2,1.38,0.94,0.09,2.81,0,1,0,2,1,173.0,71.3,25.0,95.9,2434.0,6.4,121.0,-3
FF,95.7,3.1,54.25,5.35,9.0,1,0,1.0,0,1,1.38,0.96,0.33,1.75,0,1,0,2,1,0.0,0.0,0.0,95.7,2428.0,6.3,122.0,-3
FF,95.7,3.03,54.12,5.35,3.0,1,0,1.0,0,0,1.13,0.99,0.32,2.81,0,1,0,2,1,0.0,0.0,0.0,96.1,2482.0,6.4,128.0,-3
CH,85.3,3.16,54.56,5.3,6.0,1,0,0.0,0,0,1.6,0.52,0.33,2.15,0,1,1,2,1,333.0,89.7,33.0,84.7,1918.0,5.9,104.0,-1
FF,96.6,2.95,54.45,5.63,12.0,1,0,1.0,0,2,1.37,1.04,0.84,3.77,0,1,1,1,1,0.0,0.0,0.0,95.4,2474.0,6.1,123.0,-1
SL,82.4,3.17,55.2,5.4,8.0,1,0,1.0,0,1,-0.87,0.04,0.06,1.63,0,1,1,1,1,0.0,0.0,0.0,80.9,2573.0,5.3,277.0,-1
FF,90.5,3.3,54.87,5.28,6.0,1,0,1.0,0,0,1.47,0.87,0.36,1.99,0,1,1,1,1,25.0,102.4,-4.0,89.1,2411.0,5.6,117.0,-1
SL,81.9,3.14,55.12,5.45,2.0,1,0,0.0,0,0,-0.97,-0.51,0.02,2.63,0,1,1,0,1,0.0,0.0,0.0,80.4,2665.0,5.4,304.0,-1
FF,97.3,3.11,54.6,5.48,4.0,0,0,0.0,3,1,1.37,0.97,-0.4,2.46,1,0,1,0,1,20.0,97.2,-6.0,96.4,2536.0,5.9,122.0,0
SL,81.5,3.12,55.13,5.39,13.0,0,0,0.0,2,1,-1.01,-0.78,-1.24,0.95,1,0,1,0,1,0.0,0.0,0.0,79.7,2638.0,5.4,313.0,0
FF,95.2,3.21,54.21,5.36,12.0,0,0,0.0,1,1,1.42,0.95,1.31,2.68,1,0,1,0,1,0.0,0.0,0.0,95.1,2429.0,6.3,120.0,0
SL,82.3,3.08,55.36,5.56,13.0,0,0,0.0,0,1,-0.8,-0.26,-1.61,1.48,1,0,1,0,1,0.0,0.0,0.0,80.5,2611.0,5.1,296.0,0
SI,94.0,3.17,54.49,5.31,3.0,0,0,1.0,0,0,1.51,0.6,0.82,2.63,1,0,1,0,1,54.0,91.7,0.0,93.6,2239.0,6.0,108.0,0
SL,79.1,3.09,55.34,5.37,7.0,1,0,0.0,3,2,-0.88,-0.46,-0.5,1.64,0,1,0,0,1,39.0,81.7,1.0,77.1,2503.0,5.2,305.0,0
FF,95.8,2.83,54.48,5.77,13.0,1,0,0.0,2,2,1.07,1.24,-1.52,1.96,0,0,1,0,1,0.0,0.0,0.0,95.0,2372.0,6.0,137.0,0
FF,95.7,3.19,54.75,5.39,12.0,1,0,0.0,1,2,1.47,1.09,0.44,4.47,0,0,1,0,1,0.0,0.0,0.0,94.6,2371.0,5.7,123.0,0
SL,80.4,3.06,55.44,5.5,8.0,1,0,1.0,1,1,-1.02,-0.33,-0.26,1.85,0,0,1,0,1,0.0,0.0,0.0,78.4,2517.0,5.1,296.0,0
FF,93.0,2.98,54.58,5.56,11.0,1,0,1.0,1,0,1.2,1.1,-0.84,2.54,0,0,1,0,1,0.0,0.0,0.0,92.1,2325.0,5.9,129.0,0
FF,93.8,3.2,54.6,5.45,12.0,1,0,0.0,0,0,1.34,1.09,0.52,4.09,0,0,1,0,1,0.0,0.0,0.0,92.8,2426.0,5.9,126.0,0
SI,93.7,3.24,54.85,5.34,12.0,1,0,0.0,1,1,1.58,0.41,1.38,2.6,0,0,0,0,1,4.0,63.8,-34.0,92.8,2149.0,5.7,101.0,0
SL,80.2,3.14,55.55,5.5,14.0,1,0,0.0,0,1,-1.04,-0.47,0.92,1.89,0,0,0,0,1,0.0,0.0,0.0,78.0,2493.0,5.0,301.0,0
SI,93.6,3.12,54.79,5.3,3.0,1,0,1.0,0,0,1.5,0.48,0.49,3.14,0,0,0,0,1,0.0,0.0,0.0,92.7,2173.0,5.7,104.0,0
FF,91.6,2.99,54.44,5.48,12.0,1,0,1.0,2,2,1.26,1.43,1.21,2.64,0,0,0,2,7,0.0,0.0,0.0,90.2,2353.0,6.1,135.0,4
FF,96.1,2.84,54.12,5.71,8.0,1,0,1.0,2,2,1.03,1.45,-0.04,1.77,0,0,0,2,7,0.0,0.0,0.0,95.0,2489.0,6.4,139.0,4
SL,81.0,3.12,54.95,5.57,9.0,1,0,0.0,1,2,-1.38,-0.05,0.49,1.56,0,0,0,2,7,0.0,0.0,0.0,79.2,2564.0,5.5,280.0,4
SL,81.8,3.14,55.12,5.51,14.0,1,0,0.0,0,2,-0.89,-0.16,0.94,1.3,0,0,0,2,7,0.0,0.0,0.0,79.8,2571.0,5.4,291.0,4
SL,83.8,3.13,55.18,5.47,8.0,1,0,1.0,0,2,-1.26,0.33,-0.12,1.57,0,0,0,2,7,0.0,0.0,0.0,82.1,2636.0,5.3,262.0,4
FF,94.7,3.04,54.38,5.52,7.0,1,0,1.0,0,1,1.36,1.1,-0.43,1.75,0,0,0,2,7,0.0,0.0,0.0,94.1,2516.0,6.1,126.0,4
CH,84.4,3.09,54.63,5.01,13.0,1,0,1.0,0,0,1.49,-0.21,-0.13,1.0,0,0,0,2,7,0.0,0.0,0.0,83.7,1787.0,5.9,77.0,4
FF,94.5,2.99,54.41,5.61,13.0,1,0,1.0,1,2,1.12,1.19,-1.08,1.88,0,0,0,1,7,0.0,0.0,0.0,94.1,2481.0,6.1,134.0,4
SI,93.7,3.39,54.53,5.14,12.0,1,0,0.0,0,2,1.48,0.68,1.61,4.27,0,0,0,1,7,0.0,0.0,0.0,93.3,2469.0,6.0,111.0,4
SL,78.5,3.06,55.28,5.35,13.0,1,0,1.0,0,1,-1.14,-0.12,-1.15,2.19,0,0,0,1,7,0.0,0.0,0.0,76.7,2463.0,5.2,284.0,4
SL,78.4,3.08,55.27,5.41,1.0,1,0,1.0,0,0,-0.76,-0.11,-0.34,2.96,0,0,0,1,7,0.0,0.0,0.0,76.5,2515.0,5.2,291.0,4
SL,77.0,3.14,55.37,5.41,6.0,1,0,0.0,1,1,-0.72,0.0,0.46,2.2,0,0,0,0,7,0.0,0.0,0.0,75.6,2410.0,5.1,282.0,4
FF,91.3,3.14,54.63,5.5,2.0,1,0,1.0,1,0,1.64,1.03,0.24,3.36,0,0,0,0,7,0.0,0.0,0.0,90.2,2341.0,5.9,119.0,4
CH,81.3,3.26,54.83,5.18,12.0,1,0,0.0,0,0,1.39,0.62,1.15,2.74,0,0,0,0,7,0.0,0.0,0.0,80.6,1541.0,5.7,108.0,4
SL,76.7,3.11,55.24,5.31,8.0,0,0,0.0,1,1,-0.74,-0.18,0.04,1.78,0,0,1,2,6,176.0,57.3,42.0,74.9,2226.0,5.3,296.0,4
SL,80.6,3.01,55.38,5.45,13.0,0,0,0.0,0,1,-0.78,-0.28,-1.97,1.57,0,0,1,2,6,0.0,0.0,0.0,78.0,2482.0,5.1,301.0,4
FF,92.6,3.09,54.2,5.38,11.0,0,0,1.0,0,0,1.13,1.4,-0.99,2.38,0,0,1,2,6,0.0,0.0,0.0,92.0,2322.0,6.3,138.0,4
SL,82.7,3.02,55.09,5.41,9.0,1,0,1.0,2,2,-0.66,-0.04,0.79,2.13,0,0,1,1,6,0.0,0.0,0.0,81.0,2360.0,5.4,287.0,4
FF,91.8,3.01,54.34,5.33,4.0,1,0,1.0,2,1,1.12,1.2,-0.43,2.3,0,0,1,1,6,0.0,0.0,0.0,91.2,2258.0,6.2,134.0,4
CH,86.4,3.15,54.18,5.11,6.0,1,0,1.0,2,0,1.52,0.49,0.82,2.64,0,0,1,1,6,0.0,0.0,0.0,86.4,1985.0,6.3,103.0,4
CH,87.3,3.18,54.38,5.15,14.0,1,0,0.0,1,0,1.39,0.83,1.38,2.43,0,0,1,1,6,0.0,0.0,0.0,87.0,1898.0,6.1,117.0,4
SL,77.4,3.14,55.27,5.42,12.0,1,0,0.0,0,0,-0.97,-0.45,1.44,2.8,0,0,1,1,6,0.0,0.0,0.0,75.9,2134.0,5.2,303.0,4
FF,94.5,3.19,54.29,5.18,1.0,1,0,1.0,1,2,1.15,1.02,-0.36,3.43,0,0,1,0,6,0.0,0.0,0.0,94.2,2357.0,6.2,128.0,4
FF,96.5,3.04,54.25,5.68,3.0,1,0,1.0,1,2,1.19,1.49,0.43,3.0,0,0,1,0,6,193.0,72.4,36.0,95.8,2434.0,6.2,139.0,4
SL,81.4,2.98,55.16,5.51,9.0,1,0,1.0,1,2,-0.71,0.08,0.79,1.89,0,0,1,0,6,11.0,61.1,-9.0,80.1,2312.0,5.3,275.0,4
SL,82.4,3.15,55.19,5.42,7.0,1,0,1.0,1,1,-0.7,-0.09,-0.4,2.08,0,0,1,0,6,0.0,0.0,0.0,80.9,2471.0,5.3,289.0,4
CH,86.8,3.11,54.26,5.18,7.0,1,0,1.0,1,0,1.62,0.73,-0.54,1.58,0,0,1,0,6,0.0,0.0,0.0,86.2,2175.0,6.2,110.0,4
CH,86.9,3.2,54.31,5.21,7.0,1,0,0.0,0,0,1.28,0.73,-0.53,1.65,0,0,1,0,6,0.0,0.0,0.0,86.6,1793.0,6.2,115.0,4
FF,97.1,3.18,54.27,5.47,12.0,0,0,0.0,3,2,1.27,1.17,1.16,2.65,0,0,0,0,6,245.0,72.4,27.0,96.9,2418.0,6.2,130.0,4
SL,81.7,3.05,55.03,5.3,14.0,0,0,0.0,2,2,-1.21,-0.39,1.23,1.4,0,0,0,0,6,0.0,0.0,0.0,80.5,2367.0,5.5,294.0,4
SL,75.8,3.13,55.43,5.43,6.0,0,0,1.0,2,2,-0.8,-0.38,0.46,2.62,0,0,0,0,6,4.0,61.5,-38.0,74.0,2411.0,5.1,304.0,4
SL,81.8,3.18,55.17,5.52,12.0,0,0,1.0,2,2,-1.02,0.21,0.96,2.93,0,0,0,0,6,0.0,0.0,0.0,80.5,2451.0,5.3,266.0,4
FF,95.5,3.05,54.27,5.77,12.0,0,0,1.0,2,2,1.35,1.31,0.86,2.5,0,0,0,0,6,122.0,79.7,9.0,94.7,2347.0,6.2,131.0,4
FF,95.6,3.06,54.52,5.4,5.0,0,0,1.0,2,2,1.24,1.21,-0.27,2.58,0,0,0,0,6,205.0,74.0,33.0,94.4,2304.0,6.0,131.0,4
FF,94.5,2.89,54.52,5.85,13.0,0,0,1.0,2,1,0.94,1.26,-0.86,2.23,0,0,0,0,6,0.0,0.0,0.0,93.5,2334.0,6.0,140.0,4
SL,79.6,3.1,55.26,5.54,14.0,0,0,0.0,1,1,-1.01,-0.22,0.93,1.79,0,0,0,0,6,0.0,0.0,0.0,77.9,2422.0,5.2,291.0,4
SL,77.9,3.16,55.41,5.44,5.0,0,0,1.0,1,0,-1.05,-0.04,0.26,2.36,0,0,0,0,6,0.0,0.0,0.0,76.1,2327.0,5.1,281.0,4
SL,76.6,3.08,55.31,5.47,13.0,0,0,0.0,0,0,-1.18,0.06,-1.59,-0.52,0,0,0,0,6,0.0,0.0,0.0,74.5,2390.0,5.2,275.0,4
FF,96.4,2.87,54.63,5.77,1.0,1,0,1.0,2,2,1.1,1.44,-0.67,2.8,0,0,0,2,5,0.0,0.0,0.0,94.8,2476.0,5.9,140.0,4
SL,82.2,3.08,55.24,5.56,6.0,1,0,1.0,2,2,-0.54,0.2,0.79,2.09,0,0,0,2,5,0.0,0.0,0.0,81.1,2506.0,5.3,263.0,4
SL,80.6,2.9,55.09,5.48,14.0,1,0,0.0,1,2,-1.27,0.19,1.39,2.21,0,0,0,2,5,0.0,0.0,0.0,79.7,2549.0,5.4,268.0,4
SL,78.7,3.17,55.41,5.49,3.0,1,0,1.0,1,1,-1.29,0.17,0.71,2.95,0,0,0,2,5,0.0,0.0,0.0,77.0,2400.0,5.1,270.0,4
FF,91.4,2.97,54.72,5.56,11.0,1,0,0.0,0,1,0.9,1.07,-1.14,3.0,0,0,0,2,5,0.0,0.0,0.0,90.5,2324.0,5.8,137.0,4
CH,87.6,3.14,54.62,5.27,12.0,1,0,1.0,0,0,1.24,1.05,0.93,2.41,0,0,0,2,5,0.0,0.0,0.0,86.9,2271.0,5.9,126.0,4
SI,92.7,3.15,54.13,5.21,5.0,1,0,0.0,1,0,1.62,0.43,-0.01,2.65,0,0,0,1,5,344.0,94.2,26.0,92.6,2194.0,6.4,101.0,4
SL,75.7,3.07,55.34,5.53,14.0,1,0,0.0,0,0,-0.59,-0.05,0.09,0.91,0,0,0,1,5,0.0,0.0,0.0,73.8,2331.0,5.2,292.0,4
