,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
3339,SL,80.1,3.2,55.05,5.42,13.0,1,0,0.0,1,2,-1.04,-0.4,-0.05,0.99,0,0,0,2,5,0.0,0.0,0.0,78.6,2349.0,5.5,299.0,0,1-2
3344,FF,92.0,3.25,53.85,5.5,12.0,1,0,0.0,1,2,1.54,1.07,1.75,4.04,0,0,0,1,5,0.0,0.0,0.0,92.2,2422.0,6.7,121.0,0,1-2
3345,FF,95.9,3.16,54.39,5.51,5.0,1,0,1.0,1,2,1.23,1.38,-0.16,2.88,0,0,0,1,5,0.0,0.0,0.0,95.2,2471.0,6.1,136.0,0,1-2
3351,FF,94.6,3.3,54.42,5.37,12.0,1,0,0.0,1,2,1.32,0.95,2.05,3.5,0,0,0,0,5,0.0,0.0,0.0,93.6,2478.0,6.1,119.0,0,1-2
3366,SL,80.7,3.07,54.94,5.4,14.0,1,0,1.0,1,2,-1.06,-0.7,0.7,1.26,1,1,1,2,3,0.0,0.0,0.0,79.4,2384.0,5.6,309.0,0,1-2
3398,SL,81.7,3.31,54.94,5.51,5.0,0,0,0.0,1,2,-1.11,0.01,-0.13,3.03,0,0,0,2,2,290.0,77.3,31.0,80.2,2604.0,5.6,278.0,0,1-2
3406,FF,95.8,3.12,54.58,5.36,7.0,1,0,1.0,1,2,1.38,1.16,-0.67,1.94,0,0,0,0,2,0.0,0.0,0.0,94.6,2435.0,5.9,127.0,0,1-2
3413,FF,97.3,3.42,54.56,5.32,5.0,1,0,0.0,1,2,1.28,1.17,0.24,3.03,0,0,0,1,1,234.0,91.5,57.0,96.5,2411.0,5.9,130.0,0,1-2
3417,SL,81.4,3.17,54.94,5.51,14.0,1,0,1.0,1,2,-0.96,-0.19,0.87,2.39,0,0,0,0,1,0.0,0.0,0.0,80.2,2493.0,5.6,290.0,0,1-2
3427,SL,82.2,3.17,54.98,5.51,7.0,1,0,0.0,1,2,-0.71,0.19,-0.32,1.53,0,0,0,2,8,0.0,90.2,-13.0,80.7,2388.0,5.5,267.0,0,1-2
3433,CH,83.4,3.4,54.58,4.91,14.0,1,0,0.0,1,2,1.18,0.33,1.44,1.54,0,0,0,1,8,0.0,0.0,0.0,82.7,1960.0,5.9,98.0,0,1-2
3434,SL,80.8,3.15,55.03,5.6,8.0,1,0,1.0,1,2,-0.92,0.24,-0.13,2.16,0,0,0,1,8,98.0,76.3,7.0,79.3,2450.0,5.5,265.0,0,1-2
3467,FF,96.2,3.25,54.61,5.85,3.0,1,0,1.0,1,2,1.41,1.59,0.78,3.45,0,0,0,0,6,0.0,0.0,0.0,94.9,2442.0,5.9,136.0,1,1-2
3484,CH,87.8,3.4,54.06,5.05,14.0,1,0,0.0,1,2,1.23,0.53,1.31,0.79,0,0,0,2,4,0.0,0.0,0.0,88.1,2094.0,6.4,108.0,1,1-2
3504,SL,82.7,3.35,55.02,5.39,7.0,1,0,1.0,1,2,-0.94,-0.11,-0.61,1.94,0,0,0,1,3,0.0,0.0,0.0,81.1,2461.0,5.5,286.0,1,1-2
3515,FF,96.3,3.29,54.46,5.48,1.0,1,0,1.0,1,2,1.29,1.39,-0.55,3.37,0,0,0,0,2,0.0,0.0,0.0,95.1,2430.0,6.0,134.0,1,1-2
3521,CH,86.1,3.25,54.65,5.22,9.0,1,0,0.0,1,2,1.53,1.04,0.54,1.74,0,0,0,1,1,161.0,83.5,66.0,85.0,2022.0,5.8,120.0,0,1-2
3532,SL,78.9,3.13,54.74,5.44,13.0,1,0,0.0,1,2,-1.28,-0.23,-1.46,0.93,0,0,0,2,7,0.0,0.0,0.0,77.4,2238.0,5.8,280.0,0,1-2
3554,FF,96.4,3.31,54.32,5.39,11.0,0,0,0.0,1,2,1.51,1.14,-0.21,3.72,0,0,0,0,6,0.0,0.0,0.0,95.2,2367.0,6.2,127.0,0,1-2
3565,FF,94.9,3.15,54.42,5.47,7.0,1,0,0.0,1,2,1.47,1.18,-0.53,1.94,0,0,0,2,4,167.0,92.8,11.0,93.6,2358.0,6.1,129.0,0,1-2
3566,FF,95.2,3.32,54.21,5.3,9.0,1,0,1.0,1,2,1.34,1.15,0.51,2.13,0,0,0,2,4,300.0,91.8,41.0,94.5,2378.0,6.3,131.0,0,1-2
3570,SL,79.9,3.19,54.78,5.34,7.0,0,0,1.0,1,2,-1.2,-0.5,-0.78,1.48,0,0,0,1,4,0.0,0.0,0.0,78.5,2345.0,5.7,293.0,0,1-2
3578,CH,86.8,3.32,54.39,5.16,14.0,1,0,0.0,1,2,1.84,0.81,2.26,2.06,0,0,0,0,4,0.0,0.0,0.0,85.6,2173.0,6.1,114.0,0,1-2
3585,FF,96.3,3.23,53.91,5.37,2.0,1,0,0.0,1,2,1.43,1.2,0.09,3.21,0,0,1,1,3,325.0,100.5,16.0,96.0,2293.0,6.6,130.0,0,1-2
3589,SL,81.6,3.23,54.9,5.36,7.0,0,0,0.0,1,2,-0.8,-0.33,-0.74,1.61,0,0,0,1,3,0.0,90.3,-17.0,79.6,2296.0,5.6,292.0,0,1-2
3597,FF,96.0,3.37,54.47,5.31,12.0,1,0,1.0,1,2,1.14,1.42,0.84,4.18,0,0,1,2,2,0.0,0.0,0.0,94.8,2352.0,6.0,141.0,0,1-2
3598,SL,80.0,3.37,54.86,5.28,9.0,1,0,1.0,1,2,-0.9,-0.02,0.51,2.0,0,0,1,2,2,0.0,0.0,0.0,78.6,2244.0,5.6,271.0,0,1-2
3604,SL,78.1,3.21,54.87,5.42,13.0,1,0,0.0,1,2,-1.21,-0.71,-0.24,0.92,0,0,1,1,2,0.0,0.0,0.0,76.6,2336.0,5.6,300.0,0,1-2
3617,CH,86.3,3.2,53.84,5.18,9.0,1,0,0.0,1,2,1.7,0.73,0.66,2.1,0,0,0,2,1,318.0,91.4,35.0,86.4,2155.0,6.7,113.0,0,1-2
3618,FF,97.3,3.26,54.13,5.32,11.0,1,0,1.0,1,2,1.43,1.3,-0.83,3.11,0,0,0,2,1,197.0,74.3,41.0,96.7,2445.0,6.4,132.0,0,1-2
3623,CH,88.7,3.36,54.23,5.21,14.0,1,0,0.0,1,2,1.59,0.88,1.51,1.51,0,0,0,1,1,0.0,0.0,0.0,88.3,2121.0,6.3,119.0,0,1-2
3624,FF,97.0,3.18,53.63,5.34,13.0,1,0,1.0,1,2,1.26,1.29,-0.88,2.57,0,0,0,1,1,175.0,67.4,53.0,97.3,2490.0,6.9,136.0,0,1-2
3628,SL,78.7,3.54,54.79,5.23,13.0,1,0,0.0,1,2,-1.05,-0.28,-0.55,1.43,0,0,0,0,1,43.0,69.4,3.0,77.1,2288.0,5.7,285.0,0,1-2
3643,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1,2,0.0,0.0,0.0,0.0,1,1,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1-2
3733,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1,2,0.0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1-2
