,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
3181,FF,96.0,3.04,54.03,5.63,11.0,1,0,0.0,0,2,1.19,1.35,-1.25,4.09,0,0,0,0,3,0.0,0.0,0.0,95.7,2434.0,6.5,136.0,0,0-2
3205,SL,80.9,3.08,54.57,5.57,9.0,0,0,1.0,0,2,-1.26,-0.08,0.45,2.33,0,0,0,0,1,0.0,0.0,0.0,80.0,2483.0,5.9,281.0,0,0-2
3217,FF,95.5,3.15,54.51,5.59,11.0,1,0,1.0,0,2,1.25,1.32,-1.07,3.17,0,0,0,0,8,0.0,0.0,0.0,93.4,2421.0,6.0,133.0,0,0-2
3218,FF,95.3,3.35,54.59,5.58,1.0,1,0,1.0,0,2,1.05,1.32,-0.68,3.48,0,0,0,0,8,0.0,0.0,0.0,93.1,2413.0,5.9,135.0,0,0-2
3221,FF,96.1,3.28,54.24,5.71,12.0,1,0,1.0,0,2,1.34,1.04,1.09,3.34,0,0,0,2,7,0.0,0.0,0.0,95.1,2477.0,6.3,124.0,0,0-2
3228,SL,75.4,3.39,55.17,5.4,14.0,1,0,1.0,0,2,-1.53,-0.65,0.04,0.6,0,0,0,0,7,0.0,0.0,0.0,73.5,2465.0,5.3,299.0,0,0-2
3231,FF,96.0,3.45,54.51,5.49,4.0,1,0,0.0,0,2,1.12,1.16,-0.81,2.86,0,0,1,1,6,64.0,28.3,19.0,94.6,2385.0,6.0,133.0,0,0-2
3267,FF,97.0,3.42,54.41,5.46,11.0,1,0,0.0,0,2,0.91,1.09,-0.84,3.11,0,1,1,1,4,12.0,62.0,-13.0,96.2,2421.0,6.1,137.0,0,0-2
3274,SL,80.9,3.48,54.95,5.45,14.0,1,0,0.0,0,2,-1.28,-0.21,0.85,1.71,0,0,0,1,4,200.0,84.6,13.0,79.2,2374.0,5.6,287.0,0,0-2
3283,FF,95.6,3.41,54.47,5.58,5.0,1,0,1.0,0,2,1.33,1.11,-0.07,2.98,0,1,1,1,3,0.0,0.0,0.0,94.4,2360.0,6.0,126.0,0,0-2
3288,SL,76.7,3.28,55.06,5.42,13.0,1,0,1.0,0,2,-1.24,-0.46,-1.06,0.35,0,0,0,0,3,0.0,0.0,0.0,74.9,2444.0,5.4,298.0,0,0-2
3291,FF,95.9,3.39,54.2,5.39,8.0,1,0,1.0,0,2,1.45,0.95,0.27,1.45,0,0,0,2,2,0.0,0.0,0.0,95.1,2473.0,6.3,119.0,0,0-2
3292,FF,96.6,3.36,54.57,5.26,3.0,1,0,1.0,0,2,1.18,0.8,0.61,3.11,0,0,0,2,2,184.0,73.3,31.0,95.8,2303.0,5.9,120.0,0,0-2
3295,FF,96.1,3.56,54.57,5.33,5.0,1,0,1.0,0,2,1.22,1.17,0.11,2.42,0,0,0,1,2,0.0,0.0,0.0,95.1,2424.0,5.9,131.0,0,0-2
3296,SL,79.7,3.38,55.08,5.48,8.0,1,0,1.0,0,2,-1.01,-0.28,-0.07,2.17,0,0,0,1,2,13.0,93.5,-9.0,78.2,2361.0,5.4,294.0,0,0-2
3299,FF,95.7,3.44,54.73,5.48,4.0,1,0,0.0,0,2,1.27,1.17,-0.81,3.05,0,0,0,0,2,0.0,80.0,69.0,94.0,2365.0,5.8,129.0,0,0-2
3316,SL,81.7,3.23,54.83,5.46,14.0,1,0,0.0,0,2,-0.75,-0.24,0.91,1.18,0,0,0,1,7,0.0,0.0,0.0,80.6,2484.0,5.7,298.0,0,0-2
3317,FF,96.8,3.26,54.32,5.58,5.0,1,0,1.0,0,2,1.07,1.44,-0.04,2.81,0,0,0,1,7,149.0,58.7,53.0,96.4,2302.0,6.2,141.0,0,0-2
3322,FF,95.5,3.18,54.35,5.43,11.0,0,0,0.0,0,2,1.22,1.24,-1.55,2.82,0,0,0,0,7,0.0,0.0,0.0,94.9,2426.0,6.2,133.0,0,0-2
3327,FF,95.7,3.32,54.08,5.24,4.0,1,0,1.0,0,2,1.33,0.91,-0.48,2.46,0,0,0,1,6,0.0,0.0,0.0,95.4,2355.0,6.4,121.0,0,0-2
3328,FF,96.9,3.35,54.25,5.38,3.0,1,0,1.0,0,2,1.08,1.16,0.74,3.17,0,0,0,1,6,0.0,0.0,0.0,96.9,2402.0,6.2,132.0,0,0-2
3340,SL,79.0,3.11,54.81,5.37,13.0,1,0,0.0,0,2,-1.2,-0.48,-1.02,0.92,0,0,0,2,5,0.0,0.0,0.0,78.0,2380.0,5.7,298.0,0,0-2
3367,SL,82.3,2.93,54.96,5.5,13.0,1,0,0.0,0,2,-0.78,-0.46,-0.7,1.16,1,1,1,2,3,0.0,0.0,0.0,80.5,2392.0,5.5,309.0,0,0-2
3376,CH,88.2,3.32,54.27,5.22,14.0,1,0,1.0,0,2,1.43,0.49,0.01,0.8,0,1,1,1,3,0.0,0.0,0.0,87.8,1965.0,6.2,104.0,1,0-2
3384,SL,80.3,2.97,55.11,5.5,13.0,1,0,1.0,0,2,-1.25,-0.5,-0.97,1.43,0,0,1,0,3,0.0,0.0,0.0,78.5,2583.0,5.4,298.0,1,0-2
3435,SL,77.9,3.32,55.14,5.52,13.0,1,0,0.0,0,2,-1.54,-0.35,-0.04,0.8,0,0,0,1,8,0.0,0.0,0.0,75.9,2352.0,5.4,289.0,0,0-2
3438,FF,94.4,3.32,54.65,5.42,2.0,1,0,0.0,0,2,1.33,1.08,0.26,3.21,0,0,0,0,8,279.0,87.4,33.0,92.8,2430.0,5.9,126.0,0,0-2
3464,SL,81.0,3.34,54.48,5.34,13.0,1,0,1.0,0,2,-1.24,-0.05,-0.77,0.48,0,0,0,1,6,0.0,0.0,0.0,79.8,2512.0,6.0,280.0,1,0-2
3468,FF,95.1,3.35,54.22,5.28,13.0,1,0,0.0,0,2,1.61,1.0,-1.04,2.31,0,0,0,0,6,0.0,0.0,0.0,94.6,2303.0,6.3,119.0,1,0-2
3511,CH,87.5,3.3,54.78,5.25,14.0,1,0,1.0,0,2,1.39,1.04,0.56,1.33,0,0,0,1,2,0.0,0.0,0.0,86.2,2090.0,5.7,123.0,1,0-2
3512,SI,96.6,3.42,54.15,5.12,6.0,1,0,1.0,0,2,1.08,0.44,0.37,2.83,0,0,0,1,2,251.0,86.8,49.0,96.4,2399.0,6.4,107.0,1,0-2
3522,SL,79.4,3.41,55.25,5.5,13.0,1,0,0.0,0,2,-1.44,0.04,-0.39,1.35,0,0,0,1,1,0.0,0.0,0.0,77.6,2300.0,5.2,275.0,0,0-2
3555,SL,81.7,3.08,54.77,5.34,13.0,0,0,0.0,0,2,-1.03,0.03,-2.51,1.71,0,0,0,0,6,0.0,0.0,0.0,80.2,2542.0,5.7,268.0,0,0-2
3562,SL,80.1,3.16,54.76,5.4,7.0,1,0,1.0,0,2,-0.53,-0.09,-0.35,1.45,0,0,0,0,5,0.0,0.0,0.0,78.9,2289.0,5.7,279.0,0,0-2
3571,CH,87.1,3.42,54.52,5.14,14.0,0,0,0.0,0,2,1.75,0.54,1.63,2.19,0,0,0,1,4,0.0,0.0,0.0,85.8,0.0,6.0,107.0,0,0-2
3572,SL,79.0,3.08,54.57,5.41,5.0,0,0,1.0,0,2,-0.68,0.02,0.06,2.76,0,0,0,1,4,0.0,0.0,0.0,77.6,2313.0,5.9,268.0,0,0-2
3579,SL,81.1,3.11,54.66,5.44,13.0,1,0,0.0,0,2,-1.37,-0.29,-1.95,1.58,0,0,0,0,4,0.0,0.0,0.0,79.6,2438.0,5.8,282.0,0,0-2
3582,SL,79.8,3.2,54.73,5.35,13.0,1,0,1.0,0,2,-1.4,-0.28,-2.04,0.25,0,0,1,2,3,0.0,0.0,0.0,78.6,2186.0,5.8,281.0,0,0-2
3590,CH,84.3,3.44,54.47,5.1,9.0,0,0,0.0,0,2,1.41,0.39,0.3,1.57,0,0,0,1,3,0.0,0.0,0.0,83.2,1981.0,6.0,106.0,0,0-2
3629,SL,82.3,3.31,54.68,5.38,13.0,1,0,0.0,0,2,-1.09,-0.2,-1.06,1.29,0,0,0,0,1,0.0,0.0,0.0,80.7,2423.0,5.8,280.0,0,0-2
3630,FF,98.2,3.27,54.26,5.45,2.0,1,0,1.0,0,2,1.43,1.55,0.14,3.47,0,0,0,0,1,0.0,0.0,0.0,96.7,2525.0,6.2,137.0,0,0-2
3633,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3638,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3649,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3661,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3664,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3676,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-2
3684,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-2
3687,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-2
3692,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-2
3695,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0-2
3699,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3702,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3705,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3708,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3712,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3716,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0-2
3737,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3745,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3753,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3759,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3763,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3766,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0-2
3769,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0-2
3774,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0-2
