,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
2910,FF,97.2,3.31,54.57,5.66,5.0,1,0,1.0,2,2,1.13,1.7,-0.02,2.69,1,1,1,0,5,187.0,70.3,35.0,95.6,2366.0,5.9,144.0,4,2-2
2911,SL,80.4,3.14,55.34,5.48,6.0,1,0,1.0,2,2,-1.65,0.28,0.63,2.15,1,1,1,0,5,0.0,0.0,0.0,77.8,2444.0,5.2,267.0,4,2-2
2941,SL,80.5,3.19,55.14,5.53,12.0,1,0,0.0,2,2,-1.05,0.5,0.99,3.06,0,0,0,2,3,0.0,0.0,0.0,78.6,2415.0,5.4,254.0,3,2-2
2942,FF,96.0,3.31,54.43,5.49,2.0,1,0,1.0,2,2,1.48,1.57,0.27,3.25,0,0,0,2,3,0.0,0.0,0.0,94.9,2327.0,6.1,134.0,3,2-2
2947,SL,81.2,2.98,55.14,5.58,9.0,1,0,1.0,2,2,-1.4,0.1,0.29,1.87,0,0,0,1,3,0.0,0.0,0.0,79.4,2453.0,5.4,273.0,3,2-2
2952,FF,94.9,3.1,54.28,5.69,4.0,1,0,1.0,2,2,1.12,1.49,-0.69,2.63,0,0,0,0,3,0.0,0.0,0.0,94.1,2295.0,6.2,140.0,3,2-2
2964,SL,78.2,3.18,55.37,5.56,12.0,1,0,1.0,2,2,-1.65,0.06,0.89,3.24,0,0,0,1,2,0.0,0.0,0.0,76.0,2296.0,5.1,275.0,3,2-2
2984,CH,86.5,3.35,54.3,5.18,14.0,1,0,0.0,2,2,1.32,0.82,1.06,2.35,0,0,1,2,8,241.0,80.6,47.0,85.9,1932.0,6.2,117.0,3,2-2
3001,FF,96.6,3.15,54.24,5.37,8.0,1,0,0.0,2,2,1.4,1.18,0.01,2.26,0,0,0,0,8,196.0,98.6,7.0,96.2,2444.0,6.3,127.0,3,2-2
3046,FF,97.7,3.18,54.47,5.52,13.0,0,0,0.0,2,2,1.13,1.1,-0.85,2.66,0,0,0,1,5,0.0,0.0,0.0,96.7,2482.0,6.0,131.0,2,2-2
3069,SL,78.3,3.21,54.95,5.42,13.0,1,0,1.0,2,2,-0.83,0.01,-1.25,2.27,0,0,0,0,3,0.0,0.0,0.0,76.9,2241.0,5.6,281.0,1,2-2
3078,CH,87.5,3.36,54.38,5.04,14.0,0,0,0.0,2,2,1.41,0.09,1.07,1.0,0,0,0,1,2,0.0,0.0,0.0,87.3,2110.0,6.1,90.0,0,2-2
3086,FF,97.9,3.35,54.23,5.37,7.0,1,0,1.0,2,2,1.45,1.14,-0.62,2.51,0,0,0,2,1,0.0,0.0,0.0,97.2,2593.0,6.3,125.0,0,2-2
3131,SL,82.0,3.21,55.16,5.49,12.0,1,0,0.0,2,2,-1.28,-0.03,0.81,3.69,1,0,0,2,6,0.0,0.0,0.0,80.0,2507.0,5.3,279.0,-1,2-2
3132,FF,96.4,3.2,54.36,5.55,2.0,1,0,1.0,2,2,1.22,1.41,0.13,3.12,1,0,0,2,6,0.0,0.0,0.0,95.6,2470.0,6.1,137.0,-1,2-2
3158,CH,89.9,3.26,54.66,5.31,14.0,1,0,0.0,2,2,1.77,0.47,2.22,2.12,1,0,0,1,4,0.0,0.0,0.0,88.8,2224.0,5.8,100.0,0,2-2
3159,FF,96.5,3.03,54.17,5.52,4.0,1,0,1.0,2,2,1.19,1.26,-0.46,2.38,1,0,0,1,4,0.0,0.0,0.0,95.7,2409.0,6.3,134.0,0,2-2
3184,FF,97.3,3.29,54.57,5.51,9.0,1,0,1.0,2,2,1.17,1.15,0.61,2.21,0,0,0,2,2,0.0,0.0,0.0,96.1,2499.0,5.9,131.0,0,2-2
3192,FF,94.3,3.4,54.46,5.43,7.0,1,0,1.0,2,2,1.36,1.37,-0.54,2.48,0,0,0,0,2,0.0,0.0,0.0,93.1,2332.0,6.0,132.0,0,2-2
3193,FF,97.6,3.17,54.42,5.55,4.0,1,0,1.0,2,2,1.1,1.21,-0.48,2.86,0,0,0,0,2,189.0,69.7,49.0,96.7,2431.0,6.1,135.0,0,2-2
3194,SL,81.1,3.19,55.14,5.53,6.0,1,0,1.0,2,2,-1.02,-0.1,0.6,2.36,0,0,0,0,2,5.0,59.7,-23.0,79.6,2606.0,5.4,284.0,0,2-2
3251,CH,86.8,3.46,54.55,5.28,12.0,1,0,0.0,2,2,1.57,0.82,1.3,3.27,0,0,0,0,5,0.0,0.0,0.0,85.6,2169.0,5.9,113.0,0,2-2
3252,SL,80.2,3.4,54.58,5.49,4.0,1,0,1.0,2,2,-1.59,-0.09,-0.76,2.33,0,0,0,0,5,0.0,0.0,0.0,79.0,2508.0,5.9,279.0,0,2-2
3253,FF,96.1,3.28,54.46,5.61,14.0,1,0,1.0,2,2,1.49,1.3,1.3,2.49,0,0,0,0,5,191.0,69.5,35.0,94.7,2537.0,6.0,128.0,0,2-2
3254,SL,81.0,3.34,55.15,5.55,8.0,1,0,1.0,2,2,-1.27,-0.68,-0.12,1.97,0,0,0,0,5,2.0,46.6,-49.0,79.1,2494.0,5.3,303.0,0,2-2
3262,FF,97.7,3.23,54.24,5.7,13.0,1,0,0.0,2,2,1.08,1.32,-1.22,1.81,1,1,0,2,4,0.0,0.0,0.0,96.7,2357.0,6.3,138.0,0,2-2
3303,SL,80.8,3.36,55.3,5.52,13.0,1,0,1.0,2,2,-1.12,-0.24,-1.47,1.2,0,0,0,1,1,0.0,0.0,0.0,78.5,2589.0,5.2,290.0,0,2-2
3304,FF,96.8,3.6,54.61,5.64,9.0,1,0,1.0,2,2,1.3,1.25,0.6,2.05,0,0,0,1,1,7.0,92.6,-15.0,95.6,2486.0,5.9,131.0,0,2-2
3310,FF,96.6,3.4,54.66,5.35,8.0,0,0,1.0,2,2,1.3,1.09,-0.27,1.83,0,0,0,2,7,0.0,0.0,0.0,95.4,2351.0,5.8,127.0,0,2-2
3320,CH,87.2,3.36,54.34,5.14,12.0,0,0,0.0,2,2,1.55,0.71,1.42,2.86,0,0,0,0,7,0.0,91.1,18.0,86.6,2049.0,6.2,111.0,0,2-2
3331,FF,95.6,3.25,54.39,5.59,3.0,1,0,1.0,2,2,1.44,1.4,0.49,3.45,0,0,0,0,6,0.0,0.0,0.0,94.6,2431.0,6.1,131.0,0,2-2
3332,SL,80.5,3.14,55.09,5.5,8.0,1,0,1.0,2,2,-1.12,-0.09,0.14,1.96,0,0,0,0,6,55.0,83.5,2.0,78.7,2587.0,5.4,283.0,0,2-2
3333,CH,89.4,3.31,54.31,5.2,13.0,1,0,1.0,2,2,1.3,0.78,-0.02,1.4,0,0,0,0,6,264.0,85.4,40.0,88.7,1980.0,6.2,117.0,0,2-2
3338,CH,86.2,3.35,54.64,5.22,9.0,1,0,1.0,2,2,1.31,0.37,0.52,1.55,0,0,0,2,5,0.0,0.0,0.0,85.6,1994.0,5.9,100.0,0,2-2
3343,FF,93.5,3.23,54.56,5.6,9.0,1,0,1.0,2,2,1.73,1.37,0.69,2.24,0,0,0,1,5,0.0,0.0,0.0,92.8,2236.0,5.9,126.0,0,2-2
3350,FF,95.2,3.15,54.48,5.63,12.0,1,0,0.0,2,2,1.18,1.24,0.89,3.03,0,0,0,0,5,0.0,0.0,0.0,94.5,2401.0,6.0,134.0,0,2-2
3393,CH,89.9,3.24,54.35,5.2,9.0,1,0,0.0,2,2,1.63,0.52,0.29,1.78,0,0,1,2,2,0.0,82.9,-21.0,89.6,1930.0,6.2,104.0,0,2-2
3432,FF,96.3,3.27,54.31,5.36,13.0,1,0,0.0,2,2,1.36,1.04,-1.08,1.94,0,0,0,1,8,0.0,0.0,0.0,95.3,2405.0,6.2,124.0,0,2-2
3450,SL,81.8,3.3,54.89,5.49,14.0,1,0,0.0,2,2,-0.44,-0.18,2.0,1.55,0,0,0,1,7,0.0,0.0,0.0,80.7,2209.0,5.6,309.0,0,2-2
3458,SL,82.9,3.22,55.1,5.48,8.0,1,0,1.0,2,2,-1.07,0.12,0.18,1.98,0,0,0,2,6,0.0,0.0,0.0,80.9,2320.0,5.4,273.0,0,2-2
3471,FF,97.6,3.11,54.18,5.43,5.0,1,0,0.0,2,2,1.18,1.21,-0.19,2.33,0,0,0,2,5,236.0,83.9,42.0,97.0,2365.0,6.3,133.0,1,2-2
3472,SL,82.1,3.18,54.96,5.46,12.0,1,0,1.0,2,2,-1.03,-0.4,1.71,3.01,0,0,0,2,5,167.0,71.5,21.0,81.3,2348.0,5.5,297.0,1,2-2
3477,FF,95.4,3.43,54.54,5.4,7.0,1,0,0.0,2,2,1.72,1.15,-0.47,1.78,0,0,0,1,5,219.0,87.0,56.0,94.4,2417.0,6.0,121.0,1,2-2
3483,SL,84.1,3.26,54.76,5.59,9.0,1,0,1.0,2,2,-0.9,0.13,0.38,1.67,0,0,0,2,4,0.0,0.0,0.0,82.7,2268.0,5.7,272.0,1,2-2
3490,CH,85.9,3.36,53.97,5.21,12.0,1,0,0.0,2,2,1.44,0.36,2.01,3.8,0,0,0,0,4,0.0,0.0,0.0,86.3,2022.0,6.5,99.0,1,2-2
3491,FF,96.6,3.16,54.56,5.52,2.0,1,0,1.0,2,2,0.94,1.18,-0.07,3.23,0,0,0,0,4,0.0,0.0,0.0,95.0,2229.0,5.9,138.0,1,2-2
3531,SL,79.9,3.27,54.93,5.39,14.0,1,0,0.0,2,2,-1.6,-0.5,0.16,1.01,0,0,0,2,7,0.0,0.0,0.0,78.3,2345.0,5.6,287.0,0,2-2
3542,FF,94.6,3.24,54.18,5.36,13.0,1,0,0.0,2,2,1.33,1.21,-1.43,1.38,0,0,0,0,7,0.0,0.0,0.0,93.5,2327.0,6.3,132.0,0,2-2
3553,SL,77.7,3.49,55.15,5.08,9.0,0,0,1.0,2,2,-1.31,-0.06,0.59,1.91,0,0,0,0,6,0.0,0.0,0.0,75.7,2287.0,5.3,273.0,0,2-2
3576,SL,82.3,3.21,54.49,5.42,13.0,1,0,0.0,2,2,-0.7,-0.31,-0.41,1.32,0,0,0,0,4,0.0,0.0,0.0,81.3,2521.0,6.0,294.0,0,2-2
3577,FF,95.4,3.19,53.92,5.33,8.0,1,0,1.0,2,2,1.48,1.27,0.26,2.15,0,0,0,0,4,164.0,63.6,41.0,94.9,2410.0,6.6,131.0,0,2-2
3602,CH,86.3,3.38,54.46,5.12,9.0,1,0,1.0,2,2,1.67,0.83,0.36,2.02,0,0,1,1,2,0.0,0.0,0.0,85.2,2100.0,6.0,116.0,0,2-2
3603,CH,84.9,3.4,54.11,5.01,14.0,1,0,1.0,2,2,1.61,0.58,1.1,2.63,0,0,1,1,2,0.0,0.0,0.0,84.8,1956.0,6.4,110.0,0,2-2
3622,SL,79.5,3.35,54.71,5.25,13.0,1,0,1.0,2,2,-1.1,-0.09,-1.1,1.17,0,0,0,1,1,0.0,0.0,0.0,78.4,2267.0,5.8,275.0,0,2-2
3670,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,2,2,0.0,0.0,0.0,0.0,0,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2-2
